,Year,Start Date,End Date,model,original_label,RWL_1,RWL_2,RWL_3,RWL_4,Intensity,Spatial extent,Mean spatial extent,Accumulated area,Duration,Max,HWMId_sum,Exposed_population_ghs,HWMId_pop_ghs,Exposed_population_ssp1,HWMId_pop_ssp1,Exposed_population_ssp2,HWMId_pop_ssp2,Exposed_population_ssp3,HWMId_pop_ssp3,Exposed_population_ssp4,HWMId_pop_ssp4,Exposed_population_ssp5,HWMId_pop_ssp5,Distance,Speed,Total_exposed_population_ghs,Total_exposed_population_ssp1,Total_exposed_population_ssp2,Total_exposed_population_ssp3,Total_exposed_population_ssp4,Total_exposed_population_ssp5,GCM,RCM,simulation,version,ensemble,version_date,calendar,bias-adjusted,grid_mapping,temp_file_path,Global_centroid,Global_centroid_date,Centroid_p1,Centroid_p2,Period RWL 1,Period RWL 2,Period RWL 3,Period RWL 4,Reanalysis,Historical,Relative spatial extent (%),Relative mean spatial extent (%),Relative accumulated area (%),Exposed_population_ssp1_all_period,HWMId_pop_ssp1_all_period,Exposed_population_ssp2_all_period,HWMId_pop_ssp2_all_period,Exposed_population_ssp3_all_period,HWMId_pop_ssp3_all_period,Exposed_population_ssp4_all_period,HWMId_pop_ssp4_all_period,Exposed_population_ssp5_all_period,HWMId_pop_ssp5_all_period,Total_exposed_population_ssp1_all_period,Total_exposed_population_ssp2_all_period,Total_exposed_population_ssp3_all_period,Total_exposed_population_ssp4_all_period,Total_exposed_population_ssp5_all_period
11792,2086,2086-06-01 12:00:00,2086-06-23 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1153,4.0,,,,5.100695469761439,35862.40541233288,13512.686771346129,310791.7957409609,23,33.38394,210563.2722007521,,,223353.56,1306632.5,317875.2,1924703.9,398658.38,2417918.8,316663.88,1885807.0,240330.81,1483703.5,27.767044766842734,1.207262815949684,,2058826.6,2925222.0,3705765.8,2917643.5,2280659.5,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(60.44316459000468), np.float64(44.43764083346671))",2086-06-09 12:00:00,"(np.float64(60.32006858489102), np.float64(44.45855039700279))","(np.float64(60.568406574207074), np.float64(44.41636674562246))",False,False,True,False,False,True,0.4181327837796232,0.15754931302243347,0.03938732825560836,223353.56,1306632.5,317875.2,1924703.9,398658.38,2417918.8,316663.88,1885807.0,240330.81,1483703.5,2058826.6,2925222.0,3705765.8,2917643.5,2280659.5
11793,2086,2086-06-15 12:00:00,2086-06-28 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1155,4.0,,,,1.887678463474281,100819.00449832637,50807.88645128853,711310.4103180392,14,7.4745064,508776.033891671,,,10677294.0,45920310.0,12773272.0,55070490.0,16530386.0,71013840.0,13102182.0,56486360.0,11193480.0,48462616.0,93.57373857067428,6.683838469333876,,71824440.0,85892210.0,111178440.0,88196540.0,75439970.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(41.5234318319597), np.float64(-7.433561895706782))",2086-06-22 12:00:00,"(np.float64(41.15712301902927), np.float64(-7.739934117588936))","(np.float64(41.870414828169054), np.float64(-7.14335334010707))",False,False,True,False,False,True,1.1754853173981028,0.5923875645142985,0.09014593373043671,10677294.0,45920310.0,12773272.0,55070490.0,16530386.0,71013840.0,13102182.0,56486360.0,11193480.0,48462616.0,71824440.0,85892210.0,111178440.0,88196540.0,75439970.0
11794,2086,2086-07-07 12:00:00,2086-07-21 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1156,4.0,,,,1.4882854150881335,144639.93522469784,63139.09862771283,947086.4794156926,15,5.106403,733189.6610924563,,,30825868.0,112981256.0,37818880.0,139539140.0,48647136.0,179494620.0,38697190.0,143304620.0,33554356.0,125188670.0,37.28455462033463,2.485636974688975,,194028340.0,238442980.0,307145470.0,244431760.0,212177970.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(44.86337263734763), np.float64(8.958486987657578))",2086-07-13 12:00:00,"(np.float64(44.85402893999219), np.float64(9.204599798120636))","(np.float64(44.87191354064468), np.float64(8.733519757409518))",False,False,True,False,False,True,1.686409432547684,0.736161636984416,0.1200263538561548,30825868.0,112981256.0,37818880.0,139539140.0,48647136.0,179494620.0,38697190.0,143304620.0,33554356.0,125188670.0,194028340.0,238442980.0,307145470.0,244431760.0,212177970.0
11795,2086,2086-07-11 12:00:00,2086-07-23 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1157,4.0,,,,1.770596616437471,445280.1863194313,171123.7210075566,2224608.373098236,13,6.661499,2214336.881732489,,,42484640.0,235834260.0,52843544.0,292478530.0,68230750.0,377272700.0,53023570.0,293686700.0,45233136.0,250631180.0,142.70649084549612,10.977422372730471,,226748240.0,281351550.0,363091300.0,282546460.0,241177180.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(55.48468022270141), np.float64(38.24597723888063))",2086-07-19 12:00:00,"(np.float64(55.17192493405028), np.float64(37.270374193027735))","(np.float64(55.80213666240329), np.float64(39.23624496811561))",False,False,True,False,False,True,5.191683093394084,1.9951934905908664,0.2819295149747964,42484640.0,235834260.0,52843544.0,292478530.0,68230750.0,377272700.0,53023570.0,293686700.0,45233136.0,250631180.0,226748240.0,281351550.0,363091300.0,282546460.0,241177180.0
11796,2086,2086-08-08 12:00:00,2086-08-31 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1159,4.0,,,,1.476111013258291,60303.18462650636,13543.261603617631,325038.27848682314,24,5.203809,21086.820245314306,,,1526864.2,567084.1,1937129.5,693700.2,2446795.5,879833.56,1870128.2,689371.0,1608848.4,582187.9,126.88330776985066,5.286804490410444,,8770959.0,11045631.0,13953093.0,10734121.0,9248519.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(64.5267579237496), np.float64(25.506498446879128))",2086-08-16 12:00:00,"(np.float64(64.96072222420942), np.float64(24.67521320813525))","(np.float64(64.08276778724904), np.float64(26.356988789586364))",False,False,True,False,False,True,0.7030966877081389,0.1579057960743729,0.04119281636722772,1526864.2,567084.1,1937129.5,693700.2,2446795.5,879833.56,1870128.2,689371.0,1608848.4,582187.9,8770959.0,11045631.0,13953093.0,10734121.0,9248519.0
11797,2086,2086-08-25 12:00:00,2086-08-31 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1161,4.0,,,,2.989800444651862,97415.11542146408,71752.66017427752,502268.6212199427,7,16.364147,123787.64120910697,,,694231.0,892529.6,949067.1,1219032.6,1073729.0,1344286.6,840484.44,1107154.1,709066.9,919094.75,14.03820896568102,2.0054584236687174,,3568486.0,4890588.5,5527412.5,4322995.0,3632038.8,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(61.099649096164924), np.float64(9.812411862182355))",2086-08-28 12:00:00,"(np.float64(61.1625105096424), np.float64(9.740177875214112))","(np.float64(61.052407603772686), np.float64(9.866697013550217))",False,False,True,False,False,True,1.1357981408403357,0.8365902732209479,0.06365360774507213,694231.0,892529.6,949067.1,1219032.6,1073729.0,1344286.6,840484.44,1107154.1,709066.9,919094.75,3568486.0,4890588.5,5527412.5,4322995.0,3632038.8
11798,2087,2087-06-01 12:00:00,2087-08-31 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1162,4.0,,,,2.4462363147377806,5561219.043427339,1276983.5144774758,117482483.33192776,92,30.122314,113653333.45617148,,,588770700.0,9153691000.0,721636100.0,11247797000.0,928218900.0,14473994000.0,731978240.0,11429104000.0,633544100.0,9902820000.0,415.70837574330034,4.518569301557612,,10451332000.0,12808063000.0,16490310000.0,13017382000.0,11259320000.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(44.7619021604384), np.float64(20.628244301867923))",2087-07-25 12:00:00,"(np.float64(44.373155299292996), np.float64(23.209851909193812))","(np.float64(45.146846753238975), np.float64(18.07188696885983))",False,False,True,False,False,True,64.84026860721559,14.888813664616364,14.888813664616364,588770700.0,9153691000.0,721636100.0,11247797000.0,928218900.0,14473994000.0,731978240.0,11429104000.0,633544100.0,9902820000.0,10451332000.0,12808063000.0,16490310000.0,13017382000.0,11259320000.0
11799,2087,2087-06-01 12:00:00,2087-06-15 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1164,4.0,,,,2.713386383861583,72403.14260247054,30153.089623576623,452296.34435364936,15,10.572095,105070.18428674608,,,4689277.0,5451645.0,6103092.0,7080903.5,7382772.5,8723136.0,6113146.0,7093619.0,5727517.0,6448443.0,19.533672072713568,1.3022448048475712,,28052094.0,36851624.0,44532424.0,36940900.0,34544892.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(44.71999550996574), np.float64(5.9274897400910005))",2087-06-09 12:00:00,"(np.float64(44.64324531409642), np.float64(6.017739651793273))","(np.float64(44.77793891931113), np.float64(5.8593545709501536))",False,False,True,False,False,True,0.844174483632181,0.3515658015378618,0.05732051112030356,4689277.0,5451645.0,6103092.0,7080903.5,7382772.5,8723136.0,6113146.0,7093619.0,5727517.0,6448443.0,28052094.0,36851624.0,44532424.0,36940900.0,34544892.0
11800,2087,2087-06-01 12:00:00,2087-06-23 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1165,4.0,,,,3.955988414874511,80770.29652030225,32586.75913326177,749495.4600650207,23,21.648096,438191.0677736278,,,977059.56,4073578.5,1348089.4,5777349.5,1532558.0,6486942.5,1257189.5,5515315.0,1124388.4,4630924.0,19.3128653302968,0.839689796969426,,7689544.0,10739690.0,11985437.0,9925562.0,8575777.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(61.01961183310743), np.float64(7.8601613546082225))",2087-06-07 12:00:00,"(np.float64(60.970272028712635), np.float64(7.97278189319582))","(np.float64(61.08643287656687), np.float64(7.707639025107819))",False,False,True,False,False,True,0.9417301640097278,0.37994083648558163,0.09498520912139542,977059.56,4073578.5,1348089.4,5777349.5,1532558.0,6486942.5,1257189.5,5515315.0,1124388.4,4630924.0,7689544.0,10739690.0,11985437.0,9925562.0,8575777.0
11801,2087,2087-07-10 12:00:00,2087-07-18 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1166,4.0,,,,1.941275320649952,85850.72739549202,43552.01334475303,391968.12010277726,9,5.916071,279842.1274994217,,,7724310.0,25567090.0,9403281.0,31108196.0,12314494.0,40787240.0,9591501.0,31704134.0,8203499.0,27071508.0,27.625209462834672,3.069467718092741,,34794120.0,42386410.0,55325350.0,43095056.0,36884560.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(52.83689510130767), np.float64(25.126364816270236))",2087-07-16 12:00:00,"(np.float64(52.83889332368497), np.float64(24.950712344426673))","(np.float64(52.834230804978574), np.float64(25.36056809676806))",False,False,True,False,False,True,1.0009647490917568,0.507788709922575,0.04967498249242581,7724310.0,25567090.0,9403281.0,31108196.0,12314494.0,40787240.0,9591501.0,31704134.0,8203499.0,27071508.0,34794120.0,42386410.0,55325350.0,43095056.0,36884560.0
11802,2087,2087-08-18 12:00:00,2087-08-24 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1167,4.0,,,,2.0213459118468933,304696.01979461504,181536.455596769,1270755.1891773834,7,5.7118654,935654.7873554282,,,23439312.0,68782170.0,28838084.0,84633850.0,37518436.0,110054584.0,29194504.0,85614210.0,24929746.0,72931600.0,146.31480680763434,20.90211525823348,,99279450.0,122017480.0,158884020.0,123641940.0,105500584.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(54.05896366061963), np.float64(28.401166604082814))",2087-08-21 12:00:00,"(np.float64(53.96778630442456), np.float64(27.3970192840768))","(np.float64(54.16834811164911), np.float64(29.605830875292288))",False,False,True,False,False,True,3.552561338216322,2.1165993374794434,0.1610456017647403,23439312.0,68782170.0,28838084.0,84633850.0,37518436.0,110054584.0,29194504.0,85614210.0,24929746.0,72931600.0,99279450.0,122017480.0,158884020.0,123641940.0,105500584.0
11803,2087,2087-08-26 12:00:00,2087-08-31 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1168,4.0,,,,1.2263908735291051,80770.48292033595,59189.26304574784,355135.57827448705,6,3.5455203,68727.16307243353,,,7655989.5,5807390.0,9222454.0,7040900.0,11867958.0,8969736.0,9319470.0,7071626.5,7989738.0,6102181.0,15.30199383409238,2.550332305682064,,33264572.0,40097544.0,51536240.0,40500704.0,34725690.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(53.78710592612333), np.float64(23.606426988030904))",2087-08-29 12:00:00,"(np.float64(53.73964268760082), np.float64(23.555901584585396))","(np.float64(53.85595409527037), np.float64(23.679717004281883))",False,False,True,False,False,True,0.9417323373152854,0.6901090722339526,0.04500711340656212,7655989.5,5807390.0,9222454.0,7040900.0,11867958.0,8969736.0,9319470.0,7071626.5,7989738.0,6102181.0,33264572.0,40097544.0,51536240.0,40500704.0,34725690.0
11804,2088,2088-06-01 12:00:00,2088-08-31 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1169,4.0,,,,3.6610542704471873,7160578.563233241,1876175.039645953,172608103.64742768,92,26.993988,200292230.03954032,,,853027100.0,31228064000.0,1049618000.0,38332436000.0,1356667400.0,49428177000.0,1064178400.0,38876127000.0,917697150.0,33572434000.0,329.1837774175433,3.5780845371472103,,24978450000.0,30659346000.0,39554370000.0,31109960000.0,26862227000.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(47.0832242720802), np.float64(14.862680247797021))",2088-07-23 12:00:00,"(np.float64(46.27716884968986), np.float64(13.11189505920587))","(np.float64(47.932860974830824), np.float64(16.708125751343175))",False,False,True,False,False,True,83.48778096986672,21.875004846028133,21.87500484602813,853027100.0,31228064000.0,1049618000.0,38332436000.0,1356667400.0,49428177000.0,1064178400.0,38876127000.0,917697150.0,33572434000.0,24978450000.0,30659346000.0,39554370000.0,31109960000.0,26862227000.0
11805,2089,2089-06-01 12:00:00,2089-08-31 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1171,4.0,,,,2.318779512723571,6420330.079820342,1131212.03419536,104071507.14597312,92,46.45351,90535725.70942909,,,575988350.0,7164099600.0,713863740.0,8883312000.0,930341900.0,11511802000.0,724533950.0,9022476000.0,621877300.0,7791993000.0,436.9150793862644,4.7490769498507,,8110818300.0,10046908000.0,13069178000.0,10215680000.0,8788456000.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(46.97576770581591), np.float64(18.753455064480843))",2089-07-18 12:00:00,"(np.float64(46.86167095965367), np.float64(21.585399716804123))","(np.float64(47.09267197388303), np.float64(15.851826158116548))",False,False,True,False,False,True,74.85695558324507,13.189211138092126,13.189211138092125,575988350.0,7164099600.0,713863740.0,8883312000.0,930341900.0,11511802000.0,724533950.0,9022476000.0,621877300.0,7791993000.0,8110818300.0,10046908000.0,13069178000.0,10215680000.0,8788456000.0
11806,2089,2089-08-05 12:00:00,2089-08-20 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1175,4.0,,,,2.116497706707723,106161.92522250336,27435.2639418272,438964.2230692352,16,5.6475525,421785.0621862423,,,12008295.0,41971668.0,14720947.0,51706732.0,18949560.0,66304044.0,14940578.0,52397456.0,12878422.0,45568364.0,1.5227749494885965,0.0951734343430372,,48586948.0,59555704.0,76646696.0,60442092.0,52120136.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(44.17929821278938), np.float64(24.844473449851954))",2089-08-15 12:00:00,"(np.float64(44.17641984244115), np.float64(24.835899397865457))","(np.float64(44.18221341201272), np.float64(24.853157207210497))",False,False,True,False,False,True,1.2377803667743972,0.3198776867817102,0.055630902048993076,12008295.0,41971668.0,14720947.0,51706732.0,18949560.0,66304044.0,14940578.0,52397456.0,12878422.0,45568364.0,48586948.0,59555704.0,76646696.0,60442092.0,52120136.0
11807,2089,2089-08-15 12:00:00,2089-08-19 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1176,4.0,,,,1.8833076460130047,111771.69838022382,89417.35870417906,447086.7935208953,5,6.06587,440684.7097872379,,,12446194.0,47246330.0,15715373.0,59788880.0,20431876.0,77607310.0,15893597.0,60372350.0,14153271.0,53992416.0,62.039517402098014,12.407903480419602,,49784776.0,62861496.0,81727500.0,63574388.0,56613080.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(48.63580651776116), np.float64(29.78880605800966))",2089-08-16 12:00:00,"(np.float64(48.4702247761725), np.float64(29.359827664440605))","(np.float64(48.75088496620523), np.float64(30.086943808430192))",False,False,True,False,False,True,1.3031867453996084,1.0425493963196868,0.056660293278243845,12446194.0,47246330.0,15715373.0,59788880.0,20431876.0,77607310.0,15893597.0,60372350.0,14153271.0,53992416.0,49784776.0,62861496.0,81727500.0,63574388.0,56613080.0
11808,2090,2090-06-01 12:00:00,2090-08-31 12:00:00,SMHI_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,1179,4.0,,,,3.1298331585328705,6937223.150582502,2018326.011203088,185685993.0306841,92,23.78414,201993546.68833452,,,835212000.0,26101570000.0,1036031000.0,32372920000.0,1355221100.0,42318946000.0,1052210370.0,32901292000.0,900977150.0,28258190000.0,307.5311508057467,3.342729900062464,,23362783000.0,28950536000.0,37878260000.0,29448208000.0,25258254000.0,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,SBCK-CDFt-ERA5-1976-2005,r1i1p1,v20260512,noleap,True,ERA5,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/SMHI/ICHEC-EC-EARTH/rcp85/r1i1p1/SMHI-RCA4/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_ICHEC-EC-EARTH_rcp85_r1i1p1_SMHI-RCA4_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,"(np.float64(45.91955595150842), np.float64(17.63925293303149))",2090-07-12 12:00:00,"(np.float64(44.568297317777635), np.float64(18.51446033529349))","(np.float64(47.08896589856934), np.float64(16.88182854631677))",False,False,True,False,False,True,80.88359925394134,23.53239454899888,23.53239454899888,835212000.0,26101570000.0,1036031000.0,32372920000.0,1355221100.0,42318946000.0,1052210370.0,32901292000.0,900977150.0,28258190000.0,23362783000.0,28950536000.0,37878260000.0,29448208000.0,25258254000.0
