,Year,Frequency,Nb hot days,Accumulated area summer,Mean duration summer,Max duration summer,Mean spatial extent summer,Max spatial extent summer,Mean accumulated area summer,Max accumulated area summer,Mean speed summer,Max speed summer,Mean distance summer,Max distance summer,temp_file_path,model,calendar
2129,1979,4,28,4557651.178727922,8.75,13.0,233053.3188632246,325870.6307966797,1139412.7946819805,1579423.712878158,8.168812406935466,12.660758325186665,80.79423260270741,164.58985822742665,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2130,1980,1,11,1920867.8885189327,11.0,11.0,351661.48336901364,351661.48336901364,1920867.8885189327,1920867.8885189327,4.31318626630751,4.31318626630751,47.44504892938261,47.44504892938261,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2131,1981,3,18,1393983.6465135317,6.0,7.0,96926.54074318694,122828.85014772712,464661.21550451056,661159.2835294965,5.109298231199663,8.145650028992929,28.595605436712876,40.72825014496465,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2132,1982,2,25,5311603.320829898,12.5,17.0,409726.69851550617,590037.9768939684,2655801.660414949,4097256.472698489,15.55465811701167,24.79461216154584,236.01301966304965,421.5084067462793,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2133,1983,3,92,8000072.942213685,39.0,92.0,465898.3160725407,907245.6216427934,2666690.9807378952,5242998.910535147,7.756941940472153,19.3978161288226,181.6644677926802,271.5694258035164,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2134,1984,2,92,2451415.22933816,49.5,92.0,265796.516825913,366539.6824747475,1225707.6146690797,1689597.0638352798,5.323902559960422,10.005783215041058,64.55324887711387,70.0404825052874,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2135,1985,1,6,4936465.533960588,6.0,6.0,1088007.7762125812,1088007.7762125812,4936465.533960588,4936465.533960588,7.936763520304383,7.936763520304383,47.6205811218263,47.6205811218263,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2136,1986,3,39,6359845.451383229,13.0,29.0,360765.8481374434,757450.7577224635,2119948.48379441,5047630.217652135,6.696645786275004,18.56700912639681,182.5269446866921,538.4432646655075,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2137,1987,4,24,8194860.617747647,9.25,16.0,370169.4668205946,919308.6659650812,2048715.154436912,5767217.465735151,15.22824027044004,45.85591079167743,127.0978923180702,320.991375541742,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2138,1988,1,12,3208345.610567417,12.0,12.0,572093.4002814897,572093.4002814897,3208345.610567417,3208345.610567417,10.303196923353664,10.303196923353664,123.63836308024396,123.63836308024396,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2139,1989,5,41,15111827.046101227,10.8,16.0,528530.6609453635,1657420.1001152054,3022365.4092202457,9301073.47923655,12.471338992947084,28.948572109763585,160.62122269948048,463.17715375621736,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2140,1990,3,28,8546775.319321018,9.333333333333334,12.0,517968.408263893,1154352.613109318,2848925.1064403392,6172747.606626006,6.800892539972913,14.820062338618088,74.51343729709723,177.84074806341707,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2141,1991,0,0,0.0,,,,,,,,,,,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2142,1992,1,11,2797697.8554946743,11.0,11.0,406744.1664941226,406744.1664941226,2797697.8554946743,2797697.8554946743,3.206263185568243,3.206263185568243,35.26889504125067,35.26889504125067,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2143,1993,1,8,353314.7581533394,8.0,8.0,72354.08668936102,72354.08668936102,353314.7581533394,353314.7581533394,4.491435877113626,4.491435877113626,35.93148701690901,35.93148701690901,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2144,1994,9,45,15059151.41319094,8.333333333333334,13.0,300949.0435593084,786771.1208184586,1673239.0459101042,4509874.525346481,5.5479537747656416,11.974464002841897,50.188070313490485,120.5515900324958,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2145,1995,3,92,19631385.489415888,42.0,92.0,866897.2758213613,1194938.360810319,6543795.163138629,9747268.94888454,13.674142603552744,32.99309805112594,340.7663522903894,659.8619610225188,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2146,1996,11,59,15900578.392198358,10.363636363636363,15.0,278971.120131078,688759.0443659674,1445507.126563487,3237325.5250621503,15.79955436040234,32.092242795318626,167.97343631322173,353.0146707485049,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2147,1997,8,48,7983529.640608711,9.5,13.0,190067.99887257488,412257.9900183998,997941.2050760888,2315627.539586736,10.07561251620734,22.13323673176947,93.13404813413754,221.3323673176947,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2148,1998,3,92,2573245.687550875,37.0,92.0,160432.0276197732,291148.63815366704,857748.5625169583,1715261.728415199,7.504415348429698,15.452678781013573,147.5996265201409,261.5482561676363,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2149,1999,2,14,2482494.511972186,7.0,7.0,276901.3845582628,396828.1692555958,1241247.255986093,1712502.5300972709,5.786437555836791,9.41993989639859,40.50506289085754,65.93957927479013,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2150,2000,8,58,22064621.500751007,12.5,22.0,490760.6577761719,1581106.5038434474,2758077.687593876,7645660.625865245,11.410046945160762,31.767441775349443,150.29594465819153,412.9767430795428,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2151,2001,7,92,27981021.834372737,23.571428571428573,92.0,546635.1826750146,2292647.3186536888,3997288.8334818194,19683089.277887046,9.062015598172698,16.124033466983807,194.01203592343447,689.2297880418485,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2152,2002,4,42,7621166.746674209,14.0,22.0,207355.04765127413,573782.3825250126,1905291.686668552,6252831.979788363,6.012081334065135,10.4248280679203,69.71858646809935,174.81175055077898,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2153,2003,8,61,15771171.4904289,9.625,13.0,324517.87874658575,1134283.3870165816,1971396.4363036123,7634856.1624723645,6.390442804325176,17.29041898042739,69.25920181017013,190.19460878470127,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2154,2004,4,86,12392397.727217276,23.25,34.0,462355.1873786378,851659.1410809697,3098099.431804319,6947919.935918264,18.62734759213464,61.98324893909,521.8645315640298,1797.51421923361,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2155,2005,5,58,18251450.185861062,12.8,15.0,587278.4785067632,1218424.1390145333,3650290.037172213,8335350.801350717,10.045318848506447,23.69477009496156,135.02039339977884,355.42155142442346,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/historical/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_historical_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_19510101-20051231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2156,2006,7,63,6707839.848437348,12.142857142857142,25.0,185434.80591796688,255418.0061233272,958262.8354910498,1613498.1454151417,7.300403809545701,10.869318835073168,86.90200309372081,171.161016455064,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2157,2007,2,92,24790343.05932421,57.0,92.0,1757904.957561369,1901491.452715857,12395171.529662106,15306599.24826764,11.716915968659617,18.235949803292275,439.6980260014552,478.2051563304803,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2158,2008,6,54,4245137.524307531,10.0,23.0,147771.01935102185,323695.08423823107,707522.9207179219,1557148.3209854604,4.173278292214228,11.457303619476518,41.24468414317667,126.03033981424169,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2159,2009,7,67,22752306.373345222,11.714285714285714,42.0,402213.46229763,2000544.353616684,3250329.48190646,18743318.327742983,3.516727500239233,9.827570773238875,73.21900325322186,412.7579724760328,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2160,2010,7,92,13497827.919527017,23.0,92.0,263455.09251271863,769680.2450016944,1928261.1313610023,7563686.74673357,12.03328044018222,63.85651407955687,273.116305121517,1596.4128519889216,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2161,2011,7,81,10579333.79398161,14.571428571428571,46.0,261555.5341625185,690849.4408945005,1511333.39914023,4605681.459874679,6.725298876971736,18.31710087274921,149.83570793991248,626.5780135645853,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2162,2012,10,78,22755112.4958058,13.8,41.0,396692.2926487045,1461535.024873164,2275511.24958058,8661164.54075779,15.321835767704112,42.12159158871106,213.9556842156147,780.7711935137232,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
2163,2013,7,92,8498481.671722934,20.714285714285715,92.0,243595.3363593068,664698.0694153219,1214068.8102461337,3728363.494620229,14.170723432580308,46.65353945490271,177.8108877482601,437.2963344215847,/bdd/CORDEX-Adjust/bias-adjusted-output/EUR-11/CNRM/CNRM-CERFACS-CNRM-CM5/rcp45/r1i1p1/CNRM-ALADIN63/SBCK-CDFt-ERA5-1976-2005/day/tasmaxAdjust/v20260512/tasmaxAdjust_EUR-11_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_20060101-21001231.nc,CNRM_CNRM-CERFACS-CNRM-CM5_rcp45_r1i1p1_CNRM-ALADIN63_SBCK-CDFt-ERA5-1976-2005_day_tasmaxAdjust_v20260512,noleap
